id,name,category,price,stock
8048,clothing-8048,clothing,230.58,458
8049,books-8049,books,29.64,309
8050,home-8050,home,194.27,121
8051,toys-8051,toys,154.21,492
8052,food-8052,food,471.78,333
8053,electronics-8053,electronics,216.37,336
8054,clothing-8054,clothing,159.54,293
8055,books-8055,books,11.90,166
8056,home-8056,home,91.07,12
8057,toys-8057,toys,86.68,432
8058,food-8058,food,242.89,465
8059,electronics-8059,electronics,167.08,168
8060,clothing-8060,clothing,150.99,194
8061,books-8061,books,111.67,500
8062,home-8062,home,320.02,489
8063,toys-8063,toys,13.87,322
8064,food-8064,food,317.14,364
8065,electronics-8065,electronics,165.11,80
8066,clothing-8066,clothing,254.02,114
8067,books-8067,books,119.60,314
8068,home-8068,home,494.07,313
8069,toys-8069,toys,442.57,322
8070,food-8070,food,183.82,92
8071,electronics-8071,electronics,258.93,107
8072,clothing-8072,clothing,356.08,351
8073,books-8073,books,67.86,67
8074,home-8074,home,106.38,50
8075,toys-8075,toys,360.84,107
8076,food-8076,food,90.87,147
8077,electronics-8077,electronics,264.70,355
8078,clothing-8078,clothing,434.36,105
8079,books-8079,books,82.96,285
8080,home-8080,home,209.57,500
8081,toys-8081,toys,116.85,152
8082,food-8082,food,371.71,91
8083,electronics-8083,electronics,499.63,357
8084,clothing-8084,clothing,492.59,277
8085,books-8085,books,394.26,87
8086,home-8086,home,55.52,415
8087,toys-8087,toys,301.19,419
8088,food-8088,food,86.21,75
8089,electronics-8089,electronics,193.03,314
8090,clothing-8090,clothing,80.28,283
8091,books-8091,books,411.33,461
8092,home-8092,home,38.29,31
8093,toys-8093,toys,480.86,52
8094,food-8094,food,387.57,267
8095,electronics-8095,electronics,177.62,456
8096,clothing-8096,clothing,14.41,441
8097,books-8097,books,203.47,377
8098,home-8098,home,161.69,371
8099,toys-8099,toys,387.22,432
8100,food-8100,food,183.10,281
8101,electronics-8101,electronics,384.82,384
8102,clothing-8102,clothing,304.01,319
8103,books-8103,books,246.57,198
8104,home-8104,home,192.74,144
8105,toys-8105,toys,492.61,408
8106,food-8106,food,398.53,463
8107,electronics-8107,electronics,270.39,416
8108,clothing-8108,clothing,480.03,83
8109,books-8109,books,406.98,486
8110,home-8110,home,446.04,205
8111,toys-8111,toys,399.22,146
8112,food-8112,food,161.36,324
8113,electronics-8113,electronics,188.60,279
8114,clothing-8114,clothing,454.17,242
8115,books-8115,books,223.45,69
8116,home-8116,home,443.97,26
8117,toys-8117,toys,281.99,154
8118,food-8118,food,52.64,99
8119,electronics-8119,electronics,89.79,441
8120,clothing-8120,clothing,255.90,143
8121,books-8121,books,483.65,219
8122,home-8122,home,479.20,168
8123,toys-8123,toys,40.90,21
8124,food-8124,food,38.12,292
8125,electronics-8125,electronics,151.12,121
8126,clothing-8126,clothing,34.37,426
8127,books-8127,books,280.33,182
8128,home-8128,home,492.56,368
8129,toys-8129,toys,148.87,213
8130,food-8130,food,63.17,307
8131,electronics-8131,electronics,283.13,84
8132,clothing-8132,clothing,322.64,29
8133,books-8133,books,157.42,463
8134,home-8134,home,260.16,86
8135,toys-8135,toys,24.50,336
8136,food-8136,food,124.57,371
8137,electronics-8137,electronics,177.36,408
8138,clothing-8138,clothing,462.29,180
8139,books-8139,books,367.34,127
8140,home-8140,home,148.57,79
8141,toys-8141,toys,14.05,118
8142,food-8142,food,285.30,385
8143,electronics-8143,electronics,392.99,136
8144,clothing-8144,clothing,133.17,249
8145,books-8145,books,106.87,344
8146,home-8146,home,270.40,87
8147,toys-8147,toys,109.91,469
8148,food-8148,food,102.52,29
8149,electronics-8149,electronics,325.27,169
8150,clothing-8150,clothing,257.77,367
8151,books-8151,books,359.49,299
8152,home-8152,home,499.08,172
8153,toys-8153,toys,366.43,188
8154,food-8154,food,329.02,269
8155,electronics-8155,electronics,190.27,69
8156,clothing-8156,clothing,334.17,350
8157,books-8157,books,485.09,286
8158,home-8158,home,258.35,319
8159,toys-8159,toys,293.88,99
8160,food-8160,food,217.68,444
8161,electronics-8161,electronics,211.17,87
8162,clothing-8162,clothing,179.92,244
8163,books-8163,books,377.78,139
8164,home-8164,home,203.47,337
8165,toys-8165,toys,277.19,327
8166,food-8166,food,152.85,304
8167,electronics-8167,electronics,65.65,500
8168,clothing-8168,clothing,163.74,399
8169,books-8169,books,355.92,463
8170,home-8170,home,128.06,90
8171,toys-8171,toys,91.99,52
8172,food-8172,food,88.41,339
8173,electronics-8173,electronics,234.86,61
8174,clothing-8174,clothing,257.91,230
8175,books-8175,books,244.20,163
8176,home-8176,home,478.56,461
8177,toys-8177,toys,187.34,110
8178,food-8178,food,230.49,65
8179,electronics-8179,electronics,208.53,311
8180,clothing-8180,clothing,40.58,65
8181,books-8181,books,255.52,160
8182,home-8182,home,190.37,497
8183,toys-8183,toys,489.25,498
8184,food-8184,food,275.00,393
8185,electronics-8185,electronics,9.41,315
8186,clothing-8186,clothing,129.60,380
8187,books-8187,books,104.69,449
8188,home-8188,home,344.96,495
8189,toys-8189,toys,467.05,299
8190,food-8190,food,233.11,196
8191,electronics-8191,electronics,396.32,442
8192,clothing-8192,clothing,400.27,480
8193,books-8193,books,430.26,173
8194,home-8194,home,209.84,499
8195,toys-8195,toys,159.37,319
8196,food-8196,food,149.81,492
8197,electronics-8197,electronics,427.10,50
8198,clothing-8198,clothing,361.10,173
8199,books-8199,books,178.79,111
8200,home-8200,home,184.61,493
8201,toys-8201,toys,426.48,206
8202,food-8202,food,376.89,261
8203,electronics-8203,electronics,251.51,387
8204,clothing-8204,clothing,74.89,387
8205,books-8205,books,302.37,299
8206,home-8206,home,355.90,387
8207,toys-8207,toys,462.85,402
8208,food-8208,food,382.60,216
8209,electronics-8209,electronics,363.94,209
8210,clothing-8210,clothing,344.84,353
8211,books-8211,books,430.85,319
8212,home-8212,home,179.39,199
8213,toys-8213,toys,242.72,39
8214,food-8214,food,17.83,329
8215,electronics-8215,electronics,395.24,486
8216,clothing-8216,clothing,145.40,381
8217,books-8217,books,230.57,369
8218,home-8218,home,303.35,340
8219,toys-8219,toys,393.50,240
8220,food-8220,food,130.66,60
8221,electronics-8221,electronics,77.74,8
8222,clothing-8222,clothing,364.37,460
8223,books-8223,books,190.25,304
8224,home-8224,home,414.88,17
8225,toys-8225,toys,124.48,28
8226,food-8226,food,395.19,363
8227,electronics-8227,electronics,431.29,242
8228,clothing-8228,clothing,233.03,352
8229,books-8229,books,299.44,190
8230,home-8230,home,440.43,133
8231,toys-8231,toys,255.63,55
8232,food-8232,food,193.38,261
8233,electronics-8233,electronics,308.36,390
8234,clothing-8234,clothing,431.25,64
8235,books-8235,books,153.77,368
8236,home-8236,home,9.87,121
8237,toys-8237,toys,369.73,247
8238,food-8238,food,97.76,256
8239,electronics-8239,electronics,383.56,256
8240,clothing-8240,clothing,493.11,471
8241,books-8241,books,139.49,383
8242,home-8242,home,485.58,72
8243,toys-8243,toys,135.94,216
8244,food-8244,food,270.17,298
8245,electronics-8245,electronics,463.91,241
8246,clothing-8246,clothing,202.97,473
8247,books-8247,books,369.42,197
8248,home-8248,home,180.60,270
8249,toys-8249,toys,272.58,394
8250,food-8250,food,441.99,427
8251,electronics-8251,electronics,10.52,368
8252,clothing-8252,clothing,9.52,472
8253,books-8253,books,430.54,455
8254,home-8254,home,162.85,328
8255,toys-8255,toys,205.14,344
8256,food-8256,food,464.15,480
8257,electronics-8257,electronics,116.60,274
8258,clothing-8258,clothing,492.10,363
8259,books-8259,books,34.84,389
8260,home-8260,home,324.62,121
8261,toys-8261,toys,239.18,216
8262,food-8262,food,235.66,166
8263,electronics-8263,electronics,234.14,34
8264,clothing-8264,clothing,297.92,440
8265,books-8265,books,253.16,354
8266,home-8266,home,283.05,213
8267,toys-8267,toys,153.80,193
8268,food-8268,food,453.58,173
8269,electronics-8269,electronics,211.89,112
8270,clothing-8270,clothing,335.69,499
8271,books-8271,books,69.32,439
8272,home-8272,home,413.47,263
8273,toys-8273,toys,157.58,191
8274,food-8274,food,60.66,346
8275,electronics-8275,electronics,63.37,157
8276,clothing-8276,clothing,7.77,456
8277,books-8277,books,40.76,293
8278,home-8278,home,458.44,187
8279,toys-8279,toys,488.56,326
8280,food-8280,food,425.69,469
8281,electronics-8281,electronics,254.00,230
8282,clothing-8282,clothing,256.88,253
8283,books-8283,books,407.35,14
8284,home-8284,home,197.71,156
8285,toys-8285,toys,240.13,21
8286,food-8286,food,437.17,101
8287,electronics-8287,electronics,457.53,219
8288,clothing-8288,clothing,292.84,249
8289,books-8289,books,250.05,156
8290,home-8290,home,316.48,203
8291,toys-8291,toys,412.64,151
8292,food-8292,food,374.85,161
8293,electronics-8293,electronics,450.90,59
8294,clothing-8294,clothing,229.53,150
8295,books-8295,books,116.24,179
8296,home-8296,home,257.27,356
8297,toys-8297,toys,397.38,228
8298,food-8298,food,103.23,111
8299,electronics-8299,electronics,39.72,335
8300,clothing-8300,clothing,60.78,68
8301,books-8301,books,411.68,62
8302,home-8302,home,222.38,146
8303,toys-8303,toys,165.49,82
8304,food-8304,food,187.07,5
8305,electronics-8305,electronics,426.64,351
8306,clothing-8306,clothing,125.96,32
8307,books-8307,books,151.01,349
8308,home-8308,home,430.59,220
8309,toys-8309,toys,268.22,173
8310,food-8310,food,187.31,443
8311,electronics-8311,electronics,127.05,182
8312,clothing-8312,clothing,480.02,45
8313,books-8313,books,476.06,293
8314,home-8314,home,74.48,92
8315,toys-8315,toys,206.94,434
8316,food-8316,food,250.17,368
8317,electronics-8317,electronics,153.70,214
8318,clothing-8318,clothing,451.38,380
8319,books-8319,books,71.11,387
8320,home-8320,home,476.79,330
8321,toys-8321,toys,404.51,385
8322,food-8322,food,487.62,293
8323,electronics-8323,electronics,330.63,367
8324,clothing-8324,clothing,37.01,406
8325,books-8325,books,22.28,18
8326,home-8326,home,287.21,446
8327,toys-8327,toys,105.08,31
8328,food-8328,food,208.61,48
8329,electronics-8329,electronics,299.59,202
8330,clothing-8330,clothing,217.82,251
8331,books-8331,books,379.65,231
8332,home-8332,home,325.60,430
8333,toys-8333,toys,231.51,375
8334,food-8334,food,140.23,107
8335,electronics-8335,electronics,316.47,117
8336,clothing-8336,clothing,248.67,440
8337,books-8337,books,273.42,474
8338,home-8338,home,11.12,207
8339,toys-8339,toys,229.30,7
8340,food-8340,food,392.29,402
8341,electronics-8341,electronics,31.76,252
8342,clothing-8342,clothing,498.55,474
8343,books-8343,books,38.65,181
8344,home-8344,home,311.32,338
8345,toys-8345,toys,450.20,235
8346,food-8346,food,280.94,348
8347,electronics-8347,electronics,174.94,115
8348,clothing-8348,clothing,468.86,479
8349,books-8349,books,230.77,129
8350,home-8350,home,46.39,248
8351,toys-8351,toys,69.38,381
8352,food-8352,food,236.47,34
8353,electronics-8353,electronics,145.67,195
8354,clothing-8354,clothing,261.23,315
8355,books-8355,books,12.85,245
8356,home-8356,home,355.50,291
8357,toys-8357,toys,54.58,178
8358,food-8358,food,401.79,464
8359,electronics-8359,electronics,47.14,155
8360,clothing-8360,clothing,386.10,264
8361,books-8361,books,17.92,391
8362,home-8362,home,122.38,259
8363,toys-8363,toys,275.46,292
8364,food-8364,food,266.01,19
8365,electronics-8365,electronics,149.94,165
8366,clothing-8366,clothing,175.28,382
8367,books-8367,books,230.02,146
8368,home-8368,home,478.82,420
8369,toys-8369,toys,76.54,266
8370,food-8370,food,453.06,183
8371,electronics-8371,electronics,160.43,47
8372,clothing-8372,clothing,443.70,93
8373,books-8373,books,430.00,419
8374,home-8374,home,41.42,90
8375,toys-8375,toys,218.72,274
8376,food-8376,food,156.18,298
8377,electronics-8377,electronics,158.22,247
8378,clothing-8378,clothing,46.37,177
8379,books-8379,books,30.58,132
8380,home-8380,home,135.66,331
8381,toys-8381,toys,253.80,233
8382,food-8382,food,413.83,58
8383,electronics-8383,electronics,34.51,2
8384,clothing-8384,clothing,192.04,302
8385,books-8385,books,410.89,220
8386,home-8386,home,317.57,251
8387,toys-8387,toys,429.58,200
8388,food-8388,food,33.90,368
8389,electronics-8389,electronics,264.58,480
8390,clothing-8390,clothing,220.41,2
8391,books-8391,books,320.93,197
8392,home-8392,home,116.36,422
8393,toys-8393,toys,94.93,157
8394,food-8394,food,317.32,245
8395,electronics-8395,electronics,340.32,451
8396,clothing-8396,clothing,68.73,268
8397,books-8397,books,452.19,60
8398,home-8398,home,409.05,366
8399,toys-8399,toys,180.84,60
8400,food-8400,food,28.78,113
8401,electronics-8401,electronics,378.72,60
8402,clothing-8402,clothing,270.61,362
8403,books-8403,books,186.96,154
8404,home-8404,home,24.39,458
8405,toys-8405,toys,434.79,59
8406,food-8406,food,371.91,307
8407,electronics-8407,electronics,407.16,93
8408,clothing-8408,clothing,78.79,265
8409,books-8409,books,31.40,469
8410,home-8410,home,499.22,308
8411,toys-8411,toys,263.73,17
8412,food-8412,food,376.98,205
8413,electronics-8413,electronics,452.58,193
8414,clothing-8414,clothing,416.49,388
8415,books-8415,books,294.52,198
8416,home-8416,home,412.50,52
8417,toys-8417,toys,413.29,463
8418,food-8418,food,216.94,309
8419,electronics-8419,electronics,15.28,35
8420,clothing-8420,clothing,400.02,100
8421,books-8421,books,8.79,240
8422,home-8422,home,148.80,307
8423,toys-8423,toys,473.79,282
8424,food-8424,food,158.84,172
8425,electronics-8425,electronics,313.47,47
8426,clothing-8426,clothing,152.23,274
8427,books-8427,books,418.83,288
8428,home-8428,home,93.99,222
8429,toys-8429,toys,287.73,366
8430,food-8430,food,234.77,285
8431,electronics-8431,electronics,262.05,338
8432,clothing-8432,clothing,46.51,168
8433,books-8433,books,235.27,371
8434,home-8434,home,24.13,412
8435,toys-8435,toys,275.06,475
8436,food-8436,food,5.75,13
8437,electronics-8437,electronics,74.97,335
8438,clothing-8438,clothing,117.48,113
8439,books-8439,books,116.13,374
8440,home-8440,home,420.31,287
8441,toys-8441,toys,205.58,188
8442,food-8442,food,152.73,93
8443,electronics-8443,electronics,51.10,97
8444,clothing-8444,clothing,353.52,89
8445,books-8445,books,130.11,406
8446,home-8446,home,226.96,406
8447,toys-8447,toys,455.64,306
8448,food-8448,food,415.78,403
8449,electronics-8449,electronics,433.92,150
8450,clothing-8450,clothing,201.57,400
8451,books-8451,books,470.67,485
8452,home-8452,home,248.65,213
8453,toys-8453,toys,498.25,8
8454,food-8454,food,178.48,253
8455,electronics-8455,electronics,107.80,441
8456,clothing-8456,clothing,243.71,76
8457,books-8457,books,199.20,491
8458,home-8458,home,297.83,53
8459,toys-8459,toys,496.46,214
8460,food-8460,food,470.33,490
8461,electronics-8461,electronics,366.17,77
8462,clothing-8462,clothing,220.05,121
8463,books-8463,books,42.83,281
8464,home-8464,home,333.28,397
8465,toys-8465,toys,284.22,116
8466,food-8466,food,439.84,68
8467,electronics-8467,electronics,484.25,78
8468,clothing-8468,clothing,78.29,251
8469,books-8469,books,384.56,163
8470,home-8470,home,127.93,179
8471,toys-8471,toys,323.41,309
8472,food-8472,food,256.40,204
8473,electronics-8473,electronics,318.74,362
8474,clothing-8474,clothing,469.63,405
8475,books-8475,books,302.25,455
8476,home-8476,home,63.72,393
8477,toys-8477,toys,292.26,6
8478,food-8478,food,25.05,188
8479,electronics-8479,electronics,237.68,269
8480,clothing-8480,clothing,93.12,445
8481,books-8481,books,460.28,483
8482,home-8482,home,120.56,440
8483,toys-8483,toys,159.84,382
8484,food-8484,food,472.31,91
8485,electronics-8485,electronics,20.76,136
8486,clothing-8486,clothing,77.97,93
8487,books-8487,books,139.70,320
8488,home-8488,home,155.94,115
8489,toys-8489,toys,155.86,16
8490,food-8490,food,239.32,148
8491,electronics-8491,electronics,130.87,187
8492,clothing-8492,clothing,236.23,369
8493,books-8493,books,292.09,137
8494,home-8494,home,230.45,385
8495,toys-8495,toys,108.53,203
8496,food-8496,food,295.49,5
8497,electronics-8497,electronics,451.49,305
8498,clothing-8498,clothing,459.26,398
8499,books-8499,books,163.08,86
8500,home-8500,home,394.16,310
8501,toys-8501,toys,459.86,207
8502,food-8502,food,147.30,439
8503,electronics-8503,electronics,47.91,499
8504,clothing-8504,clothing,332.82,370
8505,books-8505,books,453.50,15
8506,home-8506,home,211.66,280
8507,toys-8507,toys,204.28,233
8508,food-8508,food,188.52,441
8509,electronics-8509,electronics,25.98,277
8510,clothing-8510,clothing,284.41,218
8511,books-8511,books,237.99,5
8512,home-8512,home,282.70,386
8513,toys-8513,toys,420.49,441
8514,food-8514,food,404.18,249
8515,electronics-8515,electronics,336.70,105
8516,clothing-8516,clothing,343.05,92
8517,books-8517,books,95.49,369
8518,home-8518,home,415.56,169
8519,toys-8519,toys,244.46,357
8520,food-8520,food,314.54,121
8521,electronics-8521,electronics,154.32,290
8522,clothing-8522,clothing,461.26,176
8523,books-8523,books,205.16,464
8524,home-8524,home,459.86,498
8525,toys-8525,toys,183.25,370
8526,food-8526,food,191.76,39
8527,electronics-8527,electronics,229.62,376
8528,clothing-8528,clothing,360.98,460
8529,books-8529,books,468.40,23
8530,home-8530,home,283.91,468
8531,toys-8531,toys,359.85,194
8532,food-8532,food,89.34,446
8533,electronics-8533,electronics,206.60,336
8534,clothing-8534,clothing,394.09,394
8535,books-8535,books,486.70,48
8536,home-8536,home,450.21,388
8537,toys-8537,toys,274.91,315
8538,food-8538,food,140.05,167
8539,electronics-8539,electronics,258.09,22
8540,clothing-8540,clothing,207.24,337
8541,books-8541,books,430.52,53
8542,home-8542,home,207.06,194
8543,toys-8543,toys,191.93,254
8544,food-8544,food,440.18,13
8545,electronics-8545,electronics,10.59,80
8546,clothing-8546,clothing,205.58,492
8547,books-8547,books,462.84,130
8548,home-8548,home,354.52,278
8549,toys-8549,toys,442.81,499
8550,food-8550,food,132.66,208
8551,electronics-8551,electronics,334.43,248
8552,clothing-8552,clothing,230.00,233
8553,books-8553,books,79.21,107
8554,home-8554,home,108.21,300
8555,toys-8555,toys,53.04,440
8556,food-8556,food,264.73,426
8557,electronics-8557,electronics,233.99,457
8558,clothing-8558,clothing,110.27,436
